receipt_id,date,total,store_id
4854,2022-02-03,54,2
4855,2021-08-24,86,1
4856,2020-05-12,26,1
4857,2023-09-20,48,1
4858,2022-08-24,95,2
4859,2023-05-04,69,2
4860,2022-02-21,54,2
4861,2022-04-07,53,2
4862,2020-03-21,45,1
4863,2021-03-16,21,2
4864,2024-01-26,27,2
4865,2020-04-04,33,1
4866,2023-07-04,54,1
4867,2023-03-01,35,2
4868,2023-08-31,33,1
4869,2020-11-08,52,1
4870,2021-04-22,48,2
4871,2022-04-28,97,2
4872,2022-07-16,9,2
4873,2022-11-08,4,1
4874,2022-10-01,6,2
4875,2023-10-24,50,1
4876,2024-02-02,93,1
4877,2022-01-30,41,2
4878,2021-11-19,36,2
4879,2023-08-29,44,2
4880,2022-08-02,43,2
4881,2023-06-21,69,2
4882,2021-09-28,23,2
4883,2021-07-14,92,1
4884,2023-04-22,117,1
4885,2021-01-18,5,2
4886,2021-10-04,67,1
4887,2021-10-25,45,1
4888,2023-03-09,15,2
4889,2020-04-27,25,2
4890,2020-07-25,39,1
4891,2020-10-16,5,1
4892,2023-04-07,71,1
4893,2023-11-28,39,2
4894,2022-11-26,105,1
4895,2022-04-01,90,2
4896,2020-01-22,50,2
4897,2020-10-14,40,1
4898,2023-12-25,46,2
4899,2021-01-25,75,1
4900,2022-02-22,58,2
4901,2023-11-12,18,1
4902,2023-11-24,41,2
4903,2020-06-03,31,2
4904,2024-01-02,8,1
4905,2022-11-28,23,1
4906,2020-11-07,51,2
4907,2020-11-25,64,1
4908,2022-10-27,93,1
4909,2022-07-16,49,1
4910,2020-01-13,20,1
4911,2020-11-15,63,2
4912,2023-07-19,42,2
4913,2020-06-09,80,2
4914,2023-06-04,6,1
4915,2022-11-11,15,2
4916,2020-09-27,1,2
4917,2022-07-14,72,1
4918,2021-11-16,23,2
4919,2023-04-15,69,1
4920,2020-09-30,12,2
4921,2023-06-08,48,1
4922,2021-03-26,24,2
4923,2020-10-06,26,1
4924,2022-04-28,80,1
4925,2023-07-30,32,2
4926,2022-04-26,29,2
4927,2021-08-09,77,2
4928,2024-01-20,54,2
4929,2021-12-02,68,1
4930,2022-04-21,36,2
4931,2023-07-18,12,2
4932,2022-06-20,49,1
4933,2022-12-09,19,2
4934,2022-09-17,59,1
4935,2020-01-14,16,1
4936,2022-02-25,5,2
4937,2020-12-05,85,2
4938,2023-10-29,59,1
4939,2020-08-06,24,1
4940,2023-04-28,36,2
4941,2022-12-16,75,2
4942,2023-12-07,55,2
4943,2020-02-01,6,1
4944,2023-04-14,48,2
4945,2021-09-01,5,2
4946,2023-10-26,44,1
4947,2020-10-13,33,2
4948,2022-10-08,65,1
4949,2021-06-12,35,1
4950,2021-10-06,15,2
4951,2022-01-09,84,2
4952,2023-08-06,88,1
4953,2022-06-21,17,1
4954,2020-10-28,82,1
4955,2023-04-16,26,1
4956,2023-05-15,13,1
4957,2024-02-17,16,2
4958,2024-01-15,28,2
4959,2021-08-12,65,2
4960,2020-11-13,43,2
4961,2020-05-06,36,1
4962,2020-06-08,12,1
4963,2023-07-21,55,2
4964,2021-01-17,72,1
4965,2021-06-27,41,2
4966,2022-11-18,122,1
4967,2023-01-15,76,1
4968,2022-10-16,12,2
4969,2023-08-07,104,1
4970,2024-01-24,28,1
4971,2021-09-12,73,2
4972,2022-01-29,93,2
4973,2023-05-07,67,1
4974,2020-11-17,61,1
4975,2024-02-09,21,1
4976,2020-11-28,14,2
4977,2022-03-15,17,1
4978,2022-01-13,82,2
4979,2022-10-13,50,1
4980,2020-10-13,84,1
4981,2023-02-20,61,1
4982,2023-12-12,60,2
4983,2020-02-21,16,1
4984,2024-01-10,43,2
4985,2023-04-25,31,2
4986,2020-11-12,67,1
4987,2020-04-16,52,2
4988,2021-01-16,26,2
4989,2020-09-15,57,1
4990,2020-07-18,16,2
4991,2022-10-13,73,2
4992,2021-04-11,78,1
4993,2021-03-14,59,1
4994,2023-05-26,84,1
4995,2023-06-14,55,2
4996,2021-12-16,69,1
4997,2023-02-26,31,2
4998,2022-02-12,39,1
4999,2023-11-03,30,2
5000,2020-04-06,24,2
5001,2023-01-10,116,2
5002,2021-03-22,16,2
5003,2021-03-05,34,1
5004,2020-10-12,44,2
5005,2022-09-12,36,1
5006,2020-04-25,38,2
5007,2023-07-07,27,1
5008,2020-02-02,21,2
5009,2022-12-10,69,2
5010,2022-12-28,35,1
5011,2022-06-06,39,2
5012,2022-01-14,90,1
5013,2022-05-10,13,2
5014,2023-11-06,8,1
5015,2020-12-29,41,2
5016,2021-07-30,11,2
5017,2022-07-30,22,1
5018,2023-04-06,78,1
5019,2020-11-05,24,1
5020,2021-03-29,16,2
5021,2022-06-08,33,2
5022,2022-10-13,73,1
5023,2020-06-24,12,2
5024,2021-08-22,12,2
5025,2020-07-19,82,1
5026,2022-10-14,40,1
5027,2021-11-23,36,2
5028,2020-08-31,20,2
5029,2023-02-13,82,2
5030,2020-02-19,24,2
5031,2021-08-24,6,1
5032,2021-04-10,76,2
5033,2020-11-19,50,1
5034,2023-11-18,39,1
5035,2023-11-13,26,2
5036,2023-03-31,42,2
5037,2022-12-31,46,2
5038,2023-08-12,30,2
5039,2021-08-04,16,1
5040,2020-07-05,58,1
5041,2020-09-04,63,1
5042,2021-04-02,84,1
5043,2020-10-09,49,2
5044,2020-01-03,4,1
5045,2023-02-20,17,1
5046,2024-02-17,78,2
5047,2022-06-19,22,2
5048,2020-01-23,60,1
5049,2021-02-24,47,1
5050,2020-12-15,37,2
5051,2023-01-06,16,1
5052,2022-11-23,60,2
5053,2023-07-06,34,1
5054,2021-10-07,27,2
5055,2022-07-22,56,1
5056,2022-04-24,43,1
5057,2023-08-03,10,2
5058,2021-11-28,104,1
5059,2021-03-26,44,2
5060,2022-08-20,9,1
5061,2022-08-08,30,1
5062,2021-02-02,29,1
5063,2021-01-16,93,1
5064,2022-01-21,24,1
5065,2022-07-31,6,2
5066,2021-02-21,8,2
5067,2023-11-05,16,1
5068,2022-08-23,29,1
5069,2022-01-01,43,2
5070,2022-03-17,12,2
5071,2023-09-17,20,2
5072,2020-05-29,75,1
5073,2023-10-11,48,2
5074,2021-02-11,71,1
5075,2021-04-13,45,2
5076,2023-06-13,34,1
5077,2021-08-10,94,1
5078,2022-04-20,13,1
5079,2020-03-27,62,2
5080,2022-08-13,65,2
5081,2020-10-13,10,2
5082,2023-08-18,22,2
5083,2022-04-19,38,2
5084,2022-11-01,19,2
5085,2020-04-04,74,1
5086,2020-05-01,14,1
5087,2022-12-18,41,2
5088,2022-04-26,57,1
5089,2023-08-31,10,2
5090,2023-05-01,67,1
5091,2022-09-11,3,1
5092,2024-02-24,75,1
5093,2023-07-04,41,2
5094,2023-08-22,60,1
5095,2021-05-23,10,2
5096,2020-03-02,83,1
5097,2022-12-11,28,2
5098,2020-01-03,16,1
5099,2020-02-22,20,2
5100,2020-03-04,21,1
5101,2021-12-27,28,1
5102,2020-11-11,58,1
5103,2023-01-13,91,2
5104,2021-02-21,48,2
5105,2023-07-22,64,2
5106,2021-01-16,30,1
5107,2023-08-14,53,1
5108,2020-03-05,44,2
5109,2020-08-11,41,1
5110,2021-11-16,2,1
5111,2022-01-01,91,2
5112,2024-02-21,86,1
5113,2021-02-07,20,1
5114,2023-12-20,52,2
5115,2022-09-04,48,1
5116,2020-04-06,45,1
5117,2023-03-28,58,2
5118,2021-12-29,82,2
5119,2022-12-29,36,1
5120,2022-11-14,36,2
5121,2021-10-04,104,1
5122,2020-05-21,94,2
5123,2022-12-09,61,2
5124,2021-03-06,45,2
5125,2021-06-24,16,2
5126,2022-12-01,58,2
5127,2023-07-01,9,1
5128,2023-03-31,77,2
5129,2024-02-03,92,1
5130,2021-11-26,16,2
5131,2022-09-15,18,1
5132,2023-08-29,70,2
5133,2022-09-07,46,1
5134,2020-07-04,97,1
5135,2022-10-22,28,1
5136,2023-05-05,41,2
5137,2020-05-06,42,1
5138,2022-05-01,1,1
5139,2023-03-19,45,2
5140,2022-08-26,55,1
5141,2021-04-16,33,1
5142,2020-06-12,24,2
5143,2021-05-07,64,2
5144,2021-01-20,64,2
5145,2021-10-03,78,2
5146,2020-07-25,4,2
5147,2023-02-01,10,1
5148,2020-01-16,66,2
5149,2024-02-01,61,2
5150,2020-04-28,37,1
5151,2023-04-07,67,1
5152,2023-01-02,9,1
5153,2021-10-24,39,2
5154,2023-03-17,41,2
5155,2021-07-29,51,1
5156,2023-06-10,4,2
5157,2023-06-04,12,2
5158,2022-08-19,6,2
5159,2021-02-11,68,2
5160,2020-07-05,55,2
5161,2022-05-21,27,1
5162,2024-01-19,59,1
5163,2023-08-10,68,2
5164,2023-05-23,12,2
5165,2023-11-16,60,1
5166,2020-09-27,72,1
5167,2022-07-11,61,2
5168,2022-10-02,34,1
5169,2022-12-30,61,1
5170,2021-09-28,22,2
5171,2020-05-25,7,2
5172,2020-11-24,50,2
5173,2023-07-12,39,2
5174,2023-06-15,10,2
5175,2023-02-28,19,2
5176,2023-11-12,59,2
5177,2022-07-19,13,1
5178,2023-07-01,7,1
5179,2023-08-26,60,2
5180,2023-07-31,34,1
5181,2021-12-10,68,2
5182,2023-07-18,42,2
5183,2020-06-03,30,1
5184,2020-07-28,5,1
5185,2023-06-13,5,1
5186,2023-12-12,86,2
5187,2021-02-27,52,1
5188,2023-03-03,58,2
5189,2022-07-11,66,2
5190,2023-09-08,38,2
5191,2022-04-28,54,2
5192,2020-02-09,36,1
5193,2023-01-28,12,2
5194,2022-11-23,50,1
5195,2023-09-21,18,2
5196,2020-10-12,8,1
5197,2023-06-07,10,1
5198,2022-10-07,36,2
5199,2023-07-15,22,2
5200,2021-05-03,12,2
5201,2020-09-24,10,1
5202,2021-09-05,86,1
5203,2022-03-26,96,2
5204,2021-01-14,77,2
5205,2020-02-04,39,2
5206,2023-01-02,48,2
5207,2022-09-13,29,1
5208,2023-09-01,15,2
5209,2023-07-25,60,2
5210,2021-11-30,24,2
5211,2021-01-08,54,1
5212,2021-06-02,57,1
5213,2022-07-20,78,1
5214,2021-03-29,95,1
5215,2020-11-24,25,2
5216,2020-02-02,8,2
5217,2020-04-03,110,1
5218,2020-11-22,37,2
5219,2021-02-20,30,1
5220,2023-05-26,32,2
5221,2023-07-09,14,1
5222,2021-03-30,12,1
5223,2021-09-18,41,2
5224,2022-11-29,59,1
5225,2021-09-11,50,2
5226,2022-08-18,85,2
5227,2020-09-07,37,2
5228,2023-10-27,103,2
5229,2022-09-24,40,2
5230,2020-11-18,38,2
5231,2020-04-21,64,2
5232,2021-07-02,8,1
5233,2020-12-06,34,1
5234,2021-07-07,78,1
5235,2023-11-09,15,2
5236,2024-01-16,47,2
5237,2023-04-27,4,1
5238,2022-06-03,24,1
5239,2020-06-12,38,2
5240,2023-08-14,9,1
5241,2020-06-09,78,1
5242,2022-09-02,93,1
5243,2022-11-29,81,1
5244,2022-12-29,4,1
5245,2021-09-12,48,2
5246,2022-09-03,36,1
5247,2021-07-22,53,1
5248,2020-03-30,41,1
5249,2021-08-18,17,1
5250,2021-11-18,62,2
5251,2021-01-29,12,2
5252,2023-10-07,30,1
5253,2021-12-30,15,1
5254,2021-08-30,18,1
5255,2022-05-25,31,1
5256,2020-07-09,67,2
5257,2020-06-02,5,2
5258,2023-12-22,104,1
5259,2021-06-18,44,1
5260,2021-03-01,62,2
5261,2024-02-29,36,2
5262,2022-04-18,27,1
5263,2023-10-30,30,1
5264,2022-08-10,13,2
5265,2022-01-01,80,1
5266,2020-07-24,56,1
5267,2023-01-27,79,1
5268,2022-11-14,67,1
5269,2021-11-12,42,2
5270,2021-09-20,13,1
5271,2023-09-29,45,1
5272,2022-12-11,70,1
5273,2023-05-31,63,1
5274,2023-09-02,36,1
5275,2024-02-13,39,2
5276,2024-01-04,91,1
5277,2021-03-20,27,1
5278,2021-02-06,1,1
5279,2021-11-19,88,1
5280,2021-10-07,58,2
5281,2020-05-30,8,2
5282,2023-03-28,15,2
5283,2022-05-03,5,2
5284,2022-09-15,32,1
5285,2020-08-02,52,2
5286,2022-12-07,14,2
5287,2022-06-05,12,2
5288,2023-05-15,41,2
5289,2023-01-31,24,1
5290,2021-09-14,48,1
5291,2022-10-06,79,1
5292,2023-05-19,23,1
5293,2023-10-09,106,1
5294,2020-07-23,40,1
5295,2020-10-13,18,1
5296,2021-10-04,56,2
5297,2021-01-29,56,1
5298,2022-07-19,80,2
5299,2020-02-15,18,2
5300,2022-05-27,50,2
5301,2024-02-27,54,1
5302,2023-07-23,63,2
5303,2020-06-05,54,2
5304,2022-05-17,31,2
5305,2023-12-05,71,2
5306,2023-05-24,47,2
5307,2021-08-30,30,1
5308,2023-12-24,40,2
5309,2023-04-27,33,1
5310,2023-07-30,113,2
5311,2020-05-06,43,1
5312,2022-09-19,43,2
5313,2020-07-21,35,2
5314,2022-09-25,71,2
5315,2020-01-18,109,2
5316,2022-02-12,16,2
5317,2024-02-26,67,1
5318,2020-11-12,21,2
5319,2023-08-05,98,1
5320,2022-05-28,71,2
5321,2020-08-06,44,1
5322,2024-02-14,14,2
5323,2023-06-06,49,1
5324,2020-12-17,4,2
5325,2020-12-02,8,2
5326,2023-01-26,39,2
5327,2020-01-31,51,1
5328,2020-07-14,45,2
5329,2022-03-15,36,2
5330,2023-11-25,25,2
5331,2020-11-10,14,1
5332,2022-07-22,66,2
5333,2022-06-09,111,2
5334,2023-06-14,16,2
5335,2021-12-14,48,2
5336,2021-10-26,64,2
5337,2023-08-05,72,2
5338,2023-01-11,39,1
5339,2022-10-21,55,1
5340,2021-03-18,31,2
5341,2020-02-06,52,2
5342,2023-12-20,4,2
5343,2020-10-12,32,1
5344,2021-05-09,49,1
5345,2022-09-23,15,2
5346,2023-10-23,65,2
5347,2020-10-01,18,2
5348,2023-07-08,44,2
5349,2020-03-31,6,2
5350,2023-11-28,9,1
5351,2021-10-07,6,2
5352,2021-04-16,84,1
5353,2022-07-01,47,1
5354,2021-11-12,37,1
5355,2023-09-30,37,2
5356,2024-02-07,43,1
5357,2022-01-28,5,1
5358,2021-04-21,61,2
5359,2022-10-26,65,2
5360,2023-08-14,55,1
5361,2021-07-29,58,2
5362,2020-03-22,15,1
5363,2021-09-01,6,1
5364,2022-08-11,56,2
5365,2023-10-11,82,2
5366,2021-06-14,10,2
5367,2023-10-30,5,1
5368,2021-11-23,59,1
5369,2020-07-25,12,2
5370,2023-02-21,46,2
5371,2021-01-05,12,2
5372,2021-09-21,51,1
5373,2021-01-25,51,2
5374,2020-03-24,53,1
5375,2021-03-04,44,2
5376,2022-05-04,57,1
5377,2022-02-21,6,2
5378,2021-02-05,25,2
5379,2023-06-05,69,1
5380,2020-06-23,6,1
5381,2022-04-11,61,1
5382,2022-10-25,52,2
5383,2021-02-18,33,2
5384,2021-08-15,51,1
5385,2020-03-08,56,2
5386,2023-02-07,72,2
5387,2020-06-24,57,2
5388,2020-04-22,24,1
5389,2022-02-11,1,2
5390,2022-07-15,52,1
5391,2020-05-31,69,1
5392,2020-09-25,31,2
5393,2020-12-21,1,1
5394,2020-04-16,38,2
5395,2021-09-03,23,2
5396,2022-12-12,36,2
5397,2023-09-19,10,2
5398,2021-09-14,83,2
5399,2021-11-10,32,2
5400,2021-10-27,36,1
5401,2023-05-08,55,1
5402,2020-12-02,20,1
5403,2022-06-04,19,2
5404,2021-10-29,18,2
5405,2021-01-17,6,2
5406,2024-02-28,36,1
5407,2023-02-15,38,2
5408,2022-04-03,94,1
5409,2020-07-29,50,2
5410,2022-10-28,35,1
5411,2022-03-01,44,1
5412,2021-04-21,26,1
5413,2022-12-12,58,1
5414,2021-01-08,61,1
5415,2023-04-23,12,1
5416,2020-11-17,12,1
5417,2020-10-22,10,1
5418,2023-10-02,17,1
5419,2022-07-26,28,2
5420,2023-07-24,47,1
5421,2021-03-13,22,1
5422,2023-05-30,16,2
5423,2023-11-23,35,1
5424,2023-12-21,49,1
5425,2024-02-25,28,2
5426,2023-12-22,42,2
5427,2020-12-20,6,2
5428,2020-06-23,60,1
5429,2021-12-14,34,2
5430,2024-01-01,9,2
5431,2020-12-14,65,1
5432,2022-05-31,61,2
5433,2020-05-31,30,2
5434,2022-12-19,12,2
5435,2022-09-08,89,2
5436,2021-06-21,18,1
5437,2020-01-12,60,2
5438,2020-09-11,40,1
5439,2022-04-12,20,1
5440,2022-11-02,43,2
5441,2022-08-09,11,1
5442,2020-08-02,64,1
5443,2022-11-29,54,1
5444,2021-06-15,55,1
5445,2022-03-23,55,2
5446,2020-01-11,20,1
5447,2023-12-26,97,1
5448,2024-02-24,20,1
5449,2023-12-18,55,1
5450,2022-05-07,39,1
5451,2023-03-25,14,2
5452,2023-07-16,30,2
5453,2023-05-26,9,1
5454,2020-10-07,24,2
5455,2021-09-10,64,1
5456,2024-02-04,54,2
5457,2023-03-24,28,2
5458,2020-12-16,14,1
5459,2022-01-29,31,2
5460,2021-06-17,76,2
5461,2022-10-30,13,2
5462,2020-06-16,48,1
5463,2023-09-19,15,2
5464,2023-07-04,102,2
5465,2020-10-13,3,2
5466,2021-09-05,12,2
5467,2021-01-06,70,2
5468,2020-03-22,4,1
5469,2022-06-28,25,2
5470,2022-08-27,22,2
5471,2024-02-18,54,2
5472,2020-02-08,31,1
5473,2021-11-19,21,1
5474,2023-10-03,18,1
5475,2020-05-06,60,2
5476,2023-02-24,26,2
5477,2020-09-03,12,2
5478,2023-08-31,62,2
5479,2023-07-28,7,1
5480,2024-02-10,72,2
5481,2020-02-02,77,1
5482,2021-03-04,78,2
5483,2020-06-23,52,1
5484,2022-08-02,20,1
5485,2022-12-18,21,1
5486,2021-03-27,57,1
5487,2021-01-29,25,1
5488,2020-12-24,6,2
5489,2020-06-12,49,2
5490,2020-05-10,30,1
5491,2021-08-01,63,2
5492,2020-05-25,5,2
5493,2022-07-12,37,1
5494,2021-05-14,63,2
5495,2020-10-31,23,1
5496,2020-07-03,32,2
5497,2023-08-23,24,2
5498,2021-11-28,38,2
5499,2021-06-27,57,1
5500,2022-04-20,32,1
5501,2020-07-10,65,1
5502,2023-07-24,39,2
5503,2020-06-28,52,1
5504,2021-10-25,23,2
5505,2020-03-21,45,2
5506,2020-02-28,96,1
5507,2020-01-12,27,2
5508,2021-12-15,73,2
5509,2023-06-06,39,1
5510,2021-04-17,98,1
5511,2020-11-05,16,2
5512,2021-01-14,60,1
5513,2023-11-13,87,1
5514,2021-05-26,24,2
5515,2021-05-03,12,2
5516,2021-03-12,6,1
5517,2021-05-20,58,1
5518,2023-02-14,16,2
5519,2022-02-13,56,1
5520,2022-12-02,32,1
5521,2021-05-04,12,2
5522,2023-05-07,16,1
5523,2020-08-24,15,2
5524,2023-02-07,37,2
5525,2021-01-14,40,2
5526,2023-05-04,4,1
5527,2020-04-09,4,2
5528,2024-01-06,17,1
5529,2022-05-05,47,1
5530,2022-12-27,5,1
5531,2023-07-28,63,2
5532,2023-07-22,10,1
5533,2022-06-23,45,1
5534,2022-04-30,25,2
5535,2020-01-21,70,2
5536,2023-05-23,14,2
5537,2020-03-19,64,1
5538,2021-09-03,12,2
5539,2022-08-07,66,2
5540,2023-02-18,80,1
5541,2022-08-25,64,2
5542,2022-02-06,60,2
5543,2021-09-02,40,1
5544,2022-02-14,53,2
5545,2020-08-08,32,1
5546,2020-02-05,45,1
5547,2022-08-24,94,1
5548,2020-02-04,8,2
5549,2020-08-29,21,2
5550,2022-09-20,54,1
5551,2022-12-02,28,2
5552,2020-10-17,36,2
5553,2024-01-27,38,1
5554,2022-10-30,20,2
5555,2022-07-25,16,1
5556,2022-03-09,27,2
5557,2020-11-27,31,2
5558,2022-07-05,67,1
5559,2021-04-28,74,1
5560,2021-07-08,25,2
5561,2022-03-16,23,1
5562,2023-06-08,5,2
5563,2021-09-10,148,1
5564,2020-08-29,32,2
5565,2021-12-28,45,2
5566,2020-03-14,4,2
5567,2020-04-15,29,1
5568,2023-12-12,46,2
5569,2021-05-29,104,1
5570,2022-07-10,15,1
5571,2020-01-03,30,1
5572,2022-04-02,18,1
5573,2023-07-30,73,2
5574,2023-09-22,81,1
5575,2022-06-18,83,2
5576,2022-07-28,45,1
5577,2020-12-11,14,2
5578,2022-02-23,22,2
5579,2022-04-12,45,1
5580,2022-06-15,38,1
5581,2023-06-11,28,1
5582,2023-08-18,61,2
5583,2023-11-05,10,1
5584,2021-09-23,70,1
5585,2023-01-07,79,1
5586,2020-09-17,9,1
5587,2021-08-14,12,2
5588,2020-04-09,36,2
5589,2024-01-27,24,2
5590,2023-07-24,6,2
5591,2021-04-13,45,1
5592,2021-09-28,54,2
5593,2022-02-13,49,2
5594,2023-09-22,16,1
5595,2021-11-10,36,2
5596,2021-10-17,6,1
5597,2020-10-27,8,1
5598,2021-11-28,70,2
5599,2022-11-05,8,1
5600,2023-03-25,22,2
5601,2023-06-13,10,2
5602,2021-02-05,2,1
5603,2022-07-24,44,1
5604,2021-02-15,46,1
5605,2023-04-27,56,1
5606,2020-11-17,33,1
5607,2020-03-08,17,1
5608,2020-02-23,45,1
5609,2021-03-26,21,2
5610,2020-12-16,88,2
5611,2020-09-30,49,1
5612,2022-05-10,6,1
5613,2021-12-29,70,1
5614,2020-05-02,12,1
5615,2023-01-16,6,2
5616,2024-02-27,53,1
5617,2022-03-21,15,2
5618,2021-04-28,48,2
5619,2020-10-23,65,2
5620,2022-05-12,19,1
5621,2022-05-02,56,1
5622,2021-10-02,11,2
5623,2023-01-19,64,1
5624,2020-12-08,33,1
5625,2021-02-23,11,2
5626,2022-06-17,51,2
5627,2020-07-09,62,2
5628,2020-06-06,45,1
5629,2023-11-27,81,1
5630,2020-01-20,12,1
5631,2020-08-04,46,1
5632,2020-05-01,39,1
5633,2023-07-25,39,2
5634,2021-07-07,16,1
5635,2020-12-30,89,1
5636,2022-12-23,15,2
5637,2020-06-28,16,1
5638,2021-10-13,80,1
5639,2022-04-16,25,1
5640,2020-11-29,10,2
5641,2023-09-25,53,2
5642,2021-12-16,21,1
5643,2021-09-12,110,1
5644,2022-09-20,71,2
5645,2021-03-10,10,2
5646,2023-10-12,52,1
5647,2022-03-19,56,2
5648,2020-03-30,87,1
5649,2020-03-16,20,1
5650,2023-08-09,8,2
5651,2024-02-04,57,2
5652,2020-05-28,30,1
5653,2020-02-18,23,2
5654,2024-01-20,72,1
5655,2022-08-25,89,1
5656,2022-01-20,14,2
5657,2022-12-26,58,2
5658,2022-11-08,79,1
5659,2021-06-24,4,1
5660,2020-04-06,97,2
5661,2022-06-24,60,2
5662,2020-09-11,36,2
5663,2020-01-22,12,2
5664,2023-09-30,39,2
5665,2022-04-03,49,2
5666,2020-02-20,15,2
5667,2022-08-19,14,1
5668,2021-11-16,6,1
5669,2021-04-04,24,2
5670,2020-05-22,54,1
5671,2022-12-12,39,1
5672,2022-09-13,58,1
5673,2020-04-04,16,1
5674,2023-04-22,25,1
5675,2024-02-11,12,2
5676,2020-04-02,53,2
5677,2021-04-09,24,1
5678,2021-05-11,33,1
5679,2020-04-28,71,2
5680,2024-02-29,8,2
5681,2023-02-17,24,2
5682,2023-11-11,31,1
5683,2021-02-27,42,2
5684,2020-03-23,84,1
5685,2021-06-06,16,2
5686,2021-10-29,43,2
5687,2020-01-03,58,2
5688,2021-05-21,19,2
5689,2023-10-01,51,1
5690,2023-02-16,59,1
5691,2023-11-21,32,2
5692,2023-04-20,17,2
5693,2023-03-09,20,2
5694,2022-08-31,20,2
5695,2022-04-26,56,2
5696,2020-05-02,13,2
5697,2022-09-19,114,1
5698,2020-08-13,78,1
5699,2021-03-30,31,2
5700,2021-03-08,42,2
5701,2023-03-30,17,1
5702,2023-04-14,40,1
5703,2023-04-12,71,2
5704,2021-11-13,17,2
5705,2023-03-12,64,2
5706,2021-07-03,16,2
5707,2023-07-02,28,1
5708,2020-09-18,95,1
5709,2023-06-12,104,1
5710,2020-10-22,48,2
5711,2021-01-10,39,1
5712,2020-01-23,25,2
5713,2023-03-06,36,2
5714,2022-02-23,37,1
5715,2021-04-23,12,1
5716,2023-02-12,10,1
5717,2022-05-20,15,2
5718,2021-03-16,69,2
5719,2022-04-11,34,2
5720,2021-01-01,9,1
5721,2021-04-09,78,1
5722,2021-03-28,41,2
5723,2020-11-25,27,1
5724,2022-06-06,27,1
5725,2021-10-05,29,1
5726,2021-12-22,20,2
5727,2021-01-17,60,1
5728,2022-10-08,51,2
5729,2020-01-16,43,2
5730,2020-11-03,10,2
5731,2021-10-01,62,1
5732,2022-06-05,54,1
5733,2021-04-20,32,1
5734,2021-07-13,12,2
5735,2020-07-07,25,1
5736,2023-11-19,3,2
5737,2023-04-07,24,1
5738,2022-06-10,15,1
5739,2023-09-02,60,1
5740,2023-04-03,51,2
5741,2020-04-26,36,2
5742,2022-01-27,29,1
5743,2022-01-29,15,2
5744,2022-03-02,26,2
5745,2020-12-24,76,1
5746,2023-09-01,110,2
5747,2021-08-26,65,2
5748,2021-01-09,92,1
5749,2020-11-19,3,2
5750,2021-10-05,34,2
5751,2023-05-28,114,1
5752,2022-11-19,78,1
5753,2020-09-18,44,2
5754,2022-02-17,77,2
5755,2020-01-31,90,2
5756,2022-10-01,5,2
5757,2022-10-10,62,1
5758,2021-05-20,24,1
5759,2023-09-17,39,1
5760,2024-01-10,56,1
5761,2021-12-22,17,1
5762,2020-06-18,40,1
5763,2021-11-23,52,2
5764,2022-08-21,62,2
5765,2021-12-09,45,1
5766,2021-07-06,88,2
5767,2020-01-14,4,1
5768,2022-12-14,66,2
5769,2021-12-29,9,1
5770,2023-10-26,50,2
5771,2023-02-24,85,2
5772,2022-10-23,39,1
5773,2023-02-06,58,2
5774,2023-10-02,17,2
5775,2022-07-09,43,1
5776,2022-05-11,32,1
5777,2020-05-26,77,2
5778,2021-09-25,43,2
5779,2021-05-31,79,1
5780,2020-02-25,27,2
5781,2022-08-01,36,2
5782,2023-09-28,35,1
5783,2022-09-08,101,2
5784,2020-05-04,69,2
5785,2021-04-06,5,1
5786,2023-09-18,61,1
5787,2021-01-27,1,2
5788,2021-08-13,26,2
5789,2021-09-15,36,2
5790,2021-08-22,18,1
5791,2021-07-14,14,2
5792,2020-12-31,79,2
5793,2023-05-06,36,2
5794,2020-03-11,73,1
5795,2022-08-07,69,2
5796,2020-12-01,71,2
5797,2022-08-08,50,2
5798,2022-10-24,84,1
5799,2020-11-23,14,1
5800,2021-01-17,66,2
5801,2021-07-29,8,2
5802,2023-01-05,87,2
5803,2022-12-22,17,2
5804,2023-11-22,55,2
5805,2022-07-04,15,1
5806,2023-01-10,11,1
5807,2023-11-09,55,2
5808,2021-11-08,20,2
5809,2021-07-27,28,1
5810,2020-07-06,70,1
5811,2020-01-12,15,2
5812,2023-02-25,38,1
5813,2020-08-12,48,1
5814,2021-03-05,13,2
5815,2020-04-25,80,1
5816,2022-07-21,32,1
5817,2021-09-29,51,1
5818,2022-03-26,30,1
5819,2022-01-06,17,1
5820,2023-03-19,58,2
5821,2022-11-26,19,2
5822,2020-03-14,37,1
5823,2023-03-06,32,2
5824,2021-03-12,10,1
5825,2021-03-15,22,1
5826,2024-01-22,58,1
5827,2023-05-15,27,2
5828,2020-06-24,20,2
5829,2023-10-27,18,1
5830,2021-10-03,62,2
5831,2023-10-31,59,1
5832,2023-05-07,39,2
5833,2023-06-11,23,1
5834,2020-01-21,8,2
5835,2022-07-08,63,2
5836,2023-07-08,28,2
5837,2023-12-14,97,2
5838,2020-12-02,100,2
5839,2023-02-24,24,2
5840,2023-01-15,21,1
5841,2022-01-24,59,2
5842,2021-03-07,27,1
5843,2021-11-18,80,2
5844,2020-02-15,4,2
5845,2021-03-25,27,2
5846,2020-12-03,19,1
5847,2021-08-04,37,1
5848,2020-11-05,46,2
5849,2020-07-20,46,1
5850,2022-10-17,4,1
5851,2020-09-30,18,1
5852,2020-07-01,2,1
