receipt_product_id,price,quantity,product_id,receipt_id
15460,6,1,5,4443
15461,6,2,8,4443
15462,6,5,8,4444
15463,5,5,1,4444
15464,4,5,8,4444
15465,4,3,7,4444
15466,6,6,5,4445
15467,2,1,2,4445
15468,1,4,3,4445
15469,6,5,3,4446
15470,3,5,10,4446
15471,5,6,9,4446
15472,1,2,8,4446
15473,4,5,4,4447
15474,6,4,2,4447
15475,6,4,2,4447
15476,3,5,2,4447
15477,6,1,8,4447
15478,1,2,9,4447
15479,4,3,3,4448
15480,2,4,6,4448
15481,3,4,2,4448
15482,5,4,4,4448
15483,4,6,8,4448
15484,6,3,9,4449
15485,3,4,2,4449
15486,4,3,1,4449
15487,4,2,7,4450
15488,2,1,3,4450
15489,4,4,2,4450
15490,4,2,9,4450
15491,1,3,5,4451
15492,2,4,6,4451
15493,3,5,9,4451
15494,4,4,6,4452
15495,2,6,6,4452
15496,6,1,2,4453
15497,1,5,10,4453
15498,1,4,4,4453
15499,6,5,9,4453
15500,1,1,9,4453
15501,4,6,7,4453
15502,5,5,8,4454
15503,6,2,5,4455
15504,2,6,9,4456
15505,4,3,4,4456
15506,2,3,5,4457
15507,4,5,7,4457
15508,1,6,9,4457
15509,4,5,3,4457
15510,4,3,6,4458
15511,1,1,4,4458
15512,3,2,9,4459
15513,4,4,1,4459
15514,2,5,6,4460
15515,2,1,10,4460
15516,6,2,2,4460
15517,6,5,5,4460
15518,2,5,9,4461
15519,6,2,5,4461
15520,1,4,6,4461
15521,4,1,8,4461
15522,2,5,9,4462
15523,1,2,4,4463
15524,6,3,9,4463
15525,2,1,5,4463
15526,6,2,7,4463
15527,1,3,2,4464
15528,5,1,3,4464
15529,3,6,9,4464
15530,4,4,3,4464
15531,2,3,9,4464
15532,4,4,5,4464
15533,5,5,10,4465
15534,6,1,4,4465
15535,1,4,4,4465
15536,4,5,3,4465
15537,5,4,9,4465
15538,3,5,7,4466
15539,5,3,6,4466
15540,3,3,4,4466
15541,6,5,1,4466
15542,6,6,1,4466
15543,1,3,2,4466
15544,3,6,3,4467
15545,3,6,4,4467
15546,5,4,3,4468
15547,2,2,2,4468
15548,3,5,4,4468
15549,3,2,3,4468
15550,6,4,10,4468
15551,6,3,4,4468
15552,1,4,7,4469
15553,5,4,1,4469
15554,2,3,8,4469
15555,5,2,9,4469
15556,5,2,1,4470
15557,1,5,9,4471
15558,6,3,10,4471
15559,2,5,5,4471
15560,1,2,6,4471
15561,2,4,9,4471
15562,5,1,3,4472
15563,1,3,5,4472
15564,6,2,1,4472
15565,3,2,10,4472
15566,5,6,10,4472
15567,1,3,8,4473
15568,2,2,5,4473
15569,2,4,8,4473
15570,2,2,9,4474
15571,4,1,4,4474
15572,6,1,1,4475
15573,3,1,7,4475
15574,5,4,4,4476
15575,3,2,7,4476
15576,6,4,6,4476
15577,3,2,3,4476
15578,6,6,9,4476
15579,6,1,6,4476
15580,3,5,2,4477
15581,3,3,10,4478
15582,5,3,4,4478
15583,3,1,1,4478
15584,3,2,1,4479
15585,1,5,5,4479
15586,1,3,7,4479
15587,4,4,8,4479
15588,4,6,8,4479
15589,2,1,2,4479
15590,3,1,10,4480
15591,1,5,1,4480
15592,3,3,2,4480
15593,6,2,3,4480
15594,6,2,9,4480
15595,4,2,5,4480
15596,3,4,1,4481
15597,3,3,2,4482
15598,6,3,10,4482
15599,1,2,6,4482
15600,2,6,8,4482
15601,3,3,3,4482
15602,2,6,9,4483
15603,2,6,10,4483
15604,5,1,5,4484
15605,4,3,3,4484
15606,4,3,3,4485
15607,6,2,9,4485
15608,6,2,4,4486
15609,5,4,10,4486
15610,6,5,6,4486
15611,5,2,1,4487
15612,2,5,9,4487
15613,5,5,10,4487
15614,3,3,9,4487
15615,5,5,10,4488
15616,4,1,3,4488
15617,1,4,10,4488
15618,3,3,2,4488
15619,5,3,3,4488
15620,1,1,10,4489
15621,4,2,1,4489
15622,6,6,2,4489
15623,4,1,2,4489
15624,1,6,4,4490
15625,5,3,5,4490
15626,6,4,3,4490
15627,2,4,3,4490
15628,4,6,1,4490
15629,6,5,2,4491
15630,4,6,3,4491
15631,5,2,2,4491
15632,4,2,2,4491
15633,3,3,4,4491
15634,6,1,4,4491
15635,1,4,9,4492
15636,3,2,5,4492
15637,1,3,5,4492
15638,1,3,3,4492
15639,3,1,2,4492
15640,1,1,6,4492
15641,3,1,4,4493
15642,1,6,2,4493
15643,3,2,3,4493
15644,3,3,1,4493
15645,4,2,1,4494
15646,4,3,9,4494
15647,5,3,4,4495
15648,3,5,5,4495
15649,1,5,3,4495
15650,1,2,10,4495
15651,6,1,9,4495
15652,1,2,4,4496
15653,6,6,3,4496
15654,5,4,8,4497
15655,4,6,3,4497
15656,3,5,8,4497
15657,5,1,7,4498
15658,3,4,5,4499
15659,3,4,2,4500
15660,5,6,5,4500
15661,4,6,7,4500
15662,6,3,7,4500
15663,4,3,7,4500
15664,4,2,1,4501
15665,6,5,2,4501
15666,3,5,5,4502
15667,1,4,10,4502
15668,2,3,2,4503
15669,6,4,3,4503
15670,5,2,6,4503
15671,4,4,8,4503
15672,3,6,8,4503
15673,6,1,3,4503
15674,3,6,4,4504
15675,4,5,6,4504
15676,3,1,1,4505
15677,1,3,1,4505
15678,5,4,2,4505
15679,2,6,10,4505
15680,1,2,5,4505
15681,5,3,2,4505
15682,2,4,8,4506
15683,5,6,6,4507
15684,6,5,8,4507
15685,5,2,5,4508
15686,4,5,2,4508
15687,6,5,7,4508
15688,5,2,4,4509
15689,3,5,7,4509
15690,3,4,6,4509
15691,6,4,1,4509
15692,4,2,1,4509
15693,4,3,7,4509
15694,2,6,6,4510
15695,4,1,8,4510
15696,3,1,1,4510
15697,5,4,7,4511
15698,4,3,3,4511
15699,3,1,3,4512
15700,2,6,10,4512
15701,4,4,8,4512
15702,2,6,2,4513
15703,4,6,3,4513
15704,4,5,10,4513
15705,6,1,7,4513
15706,2,2,3,4514
15707,1,5,3,4514
15708,5,4,8,4515
15709,1,2,1,4515
15710,2,2,4,4515
15711,3,2,10,4516
15712,4,2,9,4516
15713,1,5,7,4516
15714,1,5,8,4516
15715,1,5,2,4516
15716,6,3,4,4517
15717,1,5,9,4517
15718,4,4,3,4518
15719,6,4,9,4518
15720,1,5,8,4518
15721,2,3,4,4518
15722,4,3,9,4518
15723,6,4,4,4519
15724,6,4,2,4519
15725,3,2,8,4519
15726,4,5,1,4519
15727,2,4,9,4520
15728,3,1,7,4521
15729,5,4,3,4521
15730,1,6,9,4521
15731,2,4,8,4521
15732,5,6,9,4522
15733,5,3,6,4522
15734,1,2,10,4522
15735,5,5,1,4522
15736,4,2,5,4523
15737,2,3,5,4523
15738,6,4,10,4523
15739,1,3,10,4523
15740,5,2,4,4523
15741,2,6,3,4523
15742,4,6,9,4524
15743,3,2,1,4524
15744,2,6,7,4524
15745,2,2,5,4524
15746,6,6,4,4525
15747,1,1,4,4526
15748,3,5,10,4526
15749,5,1,8,4526
15750,3,6,6,4526
15751,6,1,10,4527
15752,5,1,7,4527
15753,5,2,2,4527
15754,5,3,4,4527
15755,2,6,4,4528
15756,5,6,7,4529
15757,3,6,4,4529
15758,6,1,5,4530
15759,1,5,6,4531
15760,4,6,4,4531
15761,3,1,3,4531
15762,1,4,9,4531
15763,6,4,9,4531
15764,6,2,8,4531
15765,5,4,4,4532
15766,4,5,7,4533
15767,5,4,5,4533
15768,4,5,8,4534
15769,2,6,6,4534
15770,2,2,2,4535
15771,5,2,1,4535
15772,6,1,5,4535
15773,1,1,9,4535
15774,4,6,3,4535
15775,5,4,8,4536
15776,4,5,9,4536
15777,3,1,7,4536
15778,5,1,6,4536
15779,2,5,7,4537
15780,5,4,1,4537
15781,4,1,6,4538
15782,2,5,6,4538
15783,5,1,4,4538
15784,4,6,5,4538
15785,2,3,1,4538
15786,3,5,1,4539
15787,3,5,9,4539
15788,1,4,6,4539
15789,2,4,3,4539
15790,1,6,4,4540
15791,3,6,9,4540
15792,2,5,1,4540
15793,5,1,9,4540
15794,6,2,6,4541
15795,6,5,7,4541
15796,3,3,8,4541
15797,1,6,9,4541
15798,6,2,4,4542
15799,6,4,6,4542
15800,2,1,1,4542
15801,4,2,3,4542
15802,2,2,7,4542
15803,1,5,8,4543
15804,5,6,3,4544
15805,3,3,10,4544
15806,3,2,6,4545
15807,5,4,9,4545
15808,6,5,2,4545
15809,4,5,8,4545
15810,3,2,7,4546
15811,2,2,10,4546
15812,4,2,8,4546
15813,3,5,6,4547
15814,5,5,4,4547
15815,2,6,10,4547
15816,4,3,1,4547
15817,5,2,10,4548
15818,6,3,9,4548
15819,3,1,6,4549
15820,4,2,3,4549
15821,3,2,5,4549
15822,4,6,5,4549
15823,4,4,1,4550
15824,5,2,9,4550
15825,2,5,6,4550
15826,2,5,10,4550
15827,4,5,1,4551
15828,2,1,2,4552
15829,2,4,5,4552
15830,1,5,6,4553
15831,6,2,5,4554
15832,6,6,2,4554
15833,3,3,2,4554
15834,4,3,10,4554
15835,5,5,8,4555
15836,2,1,4,4555
15837,6,1,9,4555
15838,4,5,1,4556
15839,6,6,8,4556
15840,4,6,10,4556
15841,3,5,6,4556
15842,6,6,6,4556
15843,6,1,10,4556
15844,5,1,8,4557
15845,6,4,8,4557
15846,3,6,10,4557
15847,3,1,1,4557
15848,4,2,6,4557
15849,6,5,5,4557
15850,2,1,8,4558
15851,5,3,1,4558
15852,4,6,7,4559
15853,3,5,8,4560
15854,3,3,7,4560
15855,5,6,1,4560
15856,2,1,4,4560
15857,3,1,3,4560
15858,3,2,6,4561
15859,4,4,7,4561
15860,3,1,5,4561
15861,1,4,4,4561
15862,4,5,6,4562
15863,2,6,5,4562
15864,5,1,4,4562
15865,3,6,9,4563
15866,2,3,3,4563
15867,1,6,1,4563
15868,1,5,10,4564
15869,2,2,8,4564
15870,6,2,8,4564
15871,2,6,10,4564
15872,4,6,9,4565
15873,1,1,3,4565
15874,4,5,5,4565
15875,3,1,4,4565
15876,4,2,5,4566
15877,5,6,1,4566
15878,5,1,9,4566
15879,5,6,3,4566
15880,2,5,9,4566
15881,1,1,4,4567
15882,5,2,10,4567
15883,6,1,5,4567
15884,2,3,4,4567
15885,2,6,5,4567
15886,6,4,3,4568
15887,3,1,8,4569
15888,1,4,8,4570
15889,2,1,8,4570
15890,3,6,1,4570
15891,4,1,2,4571
15892,1,5,2,4571
15893,1,6,4,4571
15894,1,1,7,4571
15895,6,5,10,4572
15896,5,3,10,4572
15897,1,2,3,4572
15898,4,3,9,4573
15899,1,6,8,4574
15900,5,1,3,4574
15901,4,3,10,4574
15902,3,1,8,4574
15903,5,1,8,4574
15904,3,3,4,4575
15905,4,3,4,4575
15906,5,1,4,4576
15907,2,2,7,4577
15908,2,6,10,4577
15909,4,2,10,4577
15910,4,5,9,4577
15911,2,3,9,4577
15912,3,6,6,4578
15913,3,4,7,4578
15914,6,3,10,4579
15915,1,6,8,4579
15916,1,5,10,4579
15917,5,5,6,4579
15918,3,5,9,4579
15919,2,5,3,4580
15920,3,3,9,4580
15921,4,5,3,4580
15922,4,4,10,4580
15923,3,3,7,4580
15924,1,5,10,4580
15925,4,5,5,4581
15926,3,4,6,4581
15927,2,3,7,4581
15928,5,2,7,4581
15929,4,6,2,4581
15930,1,1,8,4582
15931,3,4,2,4582
15932,5,5,1,4582
15933,1,2,5,4582
15934,2,5,5,4582
15935,5,2,6,4582
15936,1,2,3,4583
15937,5,4,3,4583
15938,3,1,8,4583
15939,4,6,1,4583
15940,6,6,2,4583
15941,1,2,5,4584
15942,6,6,1,4584
15943,5,5,7,4584
15944,6,5,5,4584
15945,1,4,3,4584
15946,4,6,9,4584
15947,1,3,1,4585
15948,5,2,9,4585
15949,2,1,3,4585
15950,5,1,10,4585
15951,1,5,3,4586
15952,4,6,5,4587
15953,2,5,10,4587
15954,1,6,2,4588
15955,2,3,7,4588
15956,1,6,1,4588
15957,6,6,6,4588
15958,3,6,3,4589
15959,6,2,5,4590
15960,4,6,4,4590
15961,6,5,4,4590
15962,6,5,6,4591
15963,2,1,3,4591
15964,1,6,3,4591
15965,2,4,5,4591
15966,5,6,5,4592
15967,1,5,4,4592
15968,6,5,2,4592
15969,4,5,4,4592
15970,6,3,1,4593
15971,4,6,10,4593
15972,2,6,10,4594
15973,1,5,9,4594
15974,5,5,3,4594
15975,4,4,5,4594
15976,2,6,7,4595
15977,1,2,1,4595
15978,5,5,1,4595
15979,5,3,5,4596
15980,2,1,4,4596
15981,2,3,6,4597
15982,4,1,9,4598
15983,2,2,3,4598
15984,5,6,10,4598
15985,6,6,6,4598
15986,2,6,9,4598
15987,1,3,7,4599
15988,4,6,8,4599
15989,6,2,1,4599
15990,1,1,8,4599
15991,3,6,5,4600
15992,3,3,3,4600
15993,5,1,1,4600
15994,4,5,5,4600
15995,4,3,2,4600
15996,2,3,1,4601
15997,6,6,3,4602
15998,4,5,4,4602
15999,4,3,6,4602
16000,3,2,7,4603
16001,4,4,1,4603
16002,3,3,4,4603
16003,3,6,10,4603
16004,3,6,10,4604
16005,6,5,10,4604
16006,3,4,1,4604
16007,6,4,6,4604
16008,1,3,6,4605
16009,3,5,2,4605
16010,2,1,4,4605
16011,4,4,6,4605
16012,4,3,4,4605
16013,4,5,8,4606
16014,3,6,5,4606
16015,3,6,1,4606
16016,6,6,9,4607
16017,5,3,9,4608
16018,3,5,2,4609
16019,3,2,6,4609
16020,3,1,3,4609
16021,5,3,2,4609
16022,4,1,10,4610
16023,4,3,6,4610
16024,2,6,5,4610
16025,3,3,5,4611
16026,6,3,2,4611
16027,1,4,5,4611
16028,1,5,1,4611
16029,5,2,1,4612
16030,1,4,3,4612
16031,3,4,1,4612
16032,3,1,8,4613
16033,1,5,7,4613
16034,1,1,4,4613
16035,1,4,4,4614
16036,2,5,5,4614
16037,6,1,2,4614
16038,2,5,6,4614
16039,6,1,6,4615
16040,3,1,2,4616
16041,2,5,9,4617
16042,3,5,5,4618
16043,4,5,2,4618
16044,5,2,6,4619
16045,1,1,7,4619
16046,6,2,8,4620
16047,2,1,5,4621
16048,1,2,5,4621
16049,6,5,7,4621
16050,3,3,8,4622
16051,3,1,10,4623
16052,6,2,3,4623
16053,3,2,4,4623
16054,6,3,3,4623
16055,5,4,4,4623
16056,5,3,5,4623
16057,3,3,5,4624
16058,5,6,3,4624
16059,1,4,2,4624
16060,6,5,2,4625
16061,3,2,9,4625
16062,6,3,1,4625
16063,2,3,9,4625
16064,1,4,9,4625
16065,5,6,4,4626
16066,1,4,1,4626
16067,3,4,8,4626
16068,3,6,6,4626
16069,3,4,8,4626
16070,6,6,7,4627
16071,4,5,10,4627
16072,5,2,2,4627
16073,1,5,2,4627
16074,3,3,4,4627
16075,4,5,7,4627
16076,1,5,6,4628
16077,5,5,8,4628
16078,3,1,1,4628
16079,1,4,9,4629
16080,2,6,10,4629
16081,3,2,3,4629
16082,4,1,3,4629
16083,2,2,1,4629
16084,1,2,6,4630
16085,3,5,10,4630
16086,3,2,2,4630
16087,5,2,3,4630
16088,3,1,10,4630
16089,6,2,5,4630
16090,1,5,6,4631
16091,1,4,3,4631
16092,3,2,3,4631
16093,1,5,4,4631
16094,3,5,5,4631
16095,2,3,6,4632
16096,5,6,7,4632
16097,3,2,2,4632
16098,3,4,7,4632
16099,3,4,7,4632
16100,5,2,4,4632
16101,5,2,6,4633
16102,6,5,1,4633
16103,2,5,5,4633
16104,2,3,4,4633
16105,5,2,7,4633
16106,5,6,8,4634
16107,5,2,1,4635
16108,1,1,2,4635
16109,5,3,8,4636
16110,1,5,1,4636
16111,6,2,3,4636
16112,6,3,2,4636
16113,3,6,5,4636
16114,1,5,7,4636
16115,6,3,9,4637
16116,2,4,3,4637
16117,4,4,2,4637
16118,6,3,10,4638
16119,6,1,10,4638
16120,6,6,3,4638
16121,3,6,5,4638
16122,2,3,5,4638
16123,5,3,10,4638
16124,5,6,9,4639
16125,1,4,9,4639
16126,3,3,5,4639
16127,5,5,3,4639
16128,1,1,2,4639
16129,2,5,10,4639
16130,5,3,9,4640
16131,6,5,6,4641
16132,2,1,4,4641
16133,5,3,9,4642
16134,4,5,10,4642
16135,4,6,6,4642
16136,5,3,5,4642
16137,2,4,5,4642
16138,5,1,6,4643
16139,1,1,7,4643
16140,1,1,6,4643
16141,6,2,10,4644
16142,4,4,5,4644
16143,3,6,2,4645
16144,1,2,4,4645
16145,4,1,7,4646
16146,4,2,4,4646
16147,1,4,4,4647
16148,2,1,9,4647
16149,6,5,1,4648
16150,3,5,10,4649
16151,1,2,9,4650
16152,6,4,5,4651
16153,6,1,8,4651
16154,4,4,9,4651
16155,1,1,7,4651
16156,5,3,4,4651
16157,5,4,2,4652
16158,3,5,3,4652
16159,1,2,7,4652
16160,1,3,1,4652
16161,4,1,8,4653
16162,3,1,6,4653
16163,4,1,9,4653
16164,5,4,6,4653
16165,3,3,8,4653
16166,5,4,8,4654
16167,1,3,4,4655
16168,1,3,9,4655
16169,2,6,9,4655
16170,3,3,6,4655
16171,5,2,9,4655
16172,5,2,5,4656
16173,5,2,1,4656
16174,3,1,2,4656
16175,3,1,9,4657
16176,3,1,5,4657
16177,6,3,3,4657
16178,6,5,4,4658
16179,1,4,3,4658
16180,3,2,3,4658
16181,2,1,2,4658
16182,3,6,4,4658
16183,3,6,2,4658
16184,5,6,4,4659
16185,5,4,7,4659
16186,1,6,10,4659
16187,5,6,1,4659
16188,1,1,9,4659
16189,2,1,9,4660
16190,4,1,3,4660
16191,6,6,1,4660
16192,6,5,2,4660
16193,2,6,3,4661
16194,6,3,5,4661
16195,2,3,3,4662
16196,4,6,3,4662
16197,2,5,1,4662
16198,6,1,6,4663
16199,3,6,9,4664
16200,3,6,5,4664
16201,1,4,9,4664
16202,3,4,6,4664
16203,3,6,8,4664
16204,4,6,6,4664
16205,6,5,5,4665
16206,6,1,3,4666
16207,6,1,6,4666
16208,1,4,7,4666
16209,1,6,7,4666
16210,4,3,8,4667
16211,3,3,10,4667
16212,6,4,3,4667
16213,2,5,9,4667
16214,2,5,4,4668
16215,6,4,5,4668
16216,6,2,3,4668
16217,3,4,3,4669
16218,4,3,1,4669
16219,2,6,4,4670
16220,4,2,4,4671
16221,5,4,8,4671
16222,2,3,6,4671
16223,2,2,8,4672
16224,2,1,9,4673
16225,6,6,10,4673
16226,2,4,2,4673
16227,5,3,10,4673
16228,4,3,5,4673
16229,1,3,4,4674
16230,2,1,8,4674
16231,4,4,1,4674
16232,3,4,2,4675
16233,2,4,4,4676
16234,1,2,1,4677
16235,5,2,6,4677
16236,1,4,3,4678
16237,6,1,5,4678
16238,4,2,2,4678
16239,2,1,2,4679
16240,4,5,9,4679
16241,5,1,1,4679
16242,4,4,7,4679
16243,2,2,6,4680
16244,2,1,1,4680
16245,1,5,10,4680
16246,4,5,8,4680
16247,1,6,10,4680
16248,5,3,2,4680
16249,6,5,5,4681
16250,5,1,5,4681
16251,4,5,2,4681
16252,2,4,9,4681
16253,4,2,9,4682
16254,6,4,3,4682
16255,2,3,2,4682
16256,6,5,1,4683
16257,2,6,6,4683
16258,6,5,4,4683
16259,2,6,7,4683
16260,6,4,7,4683
16261,2,4,5,4683
16262,6,5,10,4684
16263,2,3,7,4685
16264,1,4,3,4685
16265,2,4,8,4685
16266,2,2,7,4685
16267,3,3,7,4685
16268,5,3,2,4685
16269,5,4,9,4686
16270,3,5,5,4687
16271,6,2,4,4687
16272,2,5,7,4688
16273,4,2,4,4688
16274,4,1,1,4688
16275,2,5,6,4689
16276,1,2,3,4689
16277,3,1,2,4689
16278,5,3,9,4689
16279,5,4,10,4689
16280,1,6,8,4690
16281,6,4,7,4690
16282,1,3,6,4691
16283,3,6,7,4691
16284,5,1,2,4691
16285,3,3,8,4691
16286,2,3,7,4691
16287,2,6,5,4692
16288,3,2,7,4692
16289,3,1,9,4692
16290,2,4,10,4693
16291,2,3,1,4693
16292,6,1,6,4694
16293,5,5,1,4694
16294,6,3,1,4694
16295,5,2,3,4694
16296,5,1,2,4694
16297,5,4,1,4695
16298,5,1,4,4695
16299,5,3,10,4695
16300,1,5,4,4695
16301,6,2,2,4696
16302,1,5,10,4696
16303,6,4,4,4696
16304,3,3,1,4696
16305,1,4,6,4697
16306,2,6,7,4697
16307,5,5,2,4697
16308,4,2,7,4697
16309,2,6,5,4698
16310,5,1,10,4698
16311,5,5,10,4698
16312,1,5,3,4699
16313,1,2,7,4699
16314,1,1,2,4700
16315,4,6,10,4700
16316,3,4,10,4700
16317,6,6,10,4701
16318,4,2,6,4701
16319,3,5,10,4701
16320,4,6,6,4701
16321,4,3,2,4701
16322,3,5,6,4702
16323,4,5,3,4702
16324,1,3,9,4703
16325,6,4,5,4703
16326,2,4,10,4703
16327,6,4,7,4703
16328,3,2,2,4703
16329,5,1,7,4703
16330,5,5,5,4704
16331,2,1,9,4704
16332,2,6,5,4705
16333,4,5,10,4705
16334,2,3,1,4705
16335,4,3,1,4705
16336,3,3,6,4705
16337,3,5,6,4705
16338,2,2,5,4706
16339,3,5,8,4706
16340,3,4,7,4707
16341,2,5,4,4707
16342,3,5,6,4707
16343,3,2,10,4708
16344,5,1,2,4708
16345,5,2,1,4708
16346,2,5,4,4708
16347,1,4,8,4708
16348,2,4,3,4708
16349,2,4,1,4709
16350,4,5,7,4710
16351,1,2,2,4711
16352,2,1,7,4711
16353,1,5,7,4711
16354,2,5,6,4711
16355,3,5,1,4711
16356,5,1,10,4712
16357,4,5,3,4712
16358,6,1,10,4712
16359,1,4,6,4712
16360,5,6,8,4712
16361,2,1,3,4712
16362,2,4,10,4713
16363,3,4,9,4713
16364,2,5,8,4713
16365,4,4,7,4713
16366,2,3,10,4713
16367,3,4,5,4714
16368,2,4,7,4714
16369,1,4,1,4714
16370,3,3,10,4714
16371,1,3,10,4714
16372,4,6,2,4715
16373,2,4,1,4715
16374,3,6,4,4715
16375,5,3,1,4715
16376,1,4,2,4715
16377,4,3,2,4715
16378,5,5,5,4716
16379,1,1,1,4716
16380,3,4,10,4716
16381,6,2,10,4716
16382,3,2,8,4717
16383,6,1,7,4717
16384,4,2,10,4717
16385,4,3,3,4717
16386,5,5,1,4717
16387,5,4,3,4717
16388,4,6,3,4718
16389,3,1,6,4718
16390,1,3,5,4719
16391,1,6,2,4720
16392,1,3,8,4720
16393,5,1,8,4721
16394,3,1,8,4722
16395,2,6,5,4722
16396,2,5,4,4722
16397,6,2,4,4722
16398,6,1,6,4722
16399,1,2,9,4722
16400,5,4,1,4723
16401,6,2,7,4723
16402,6,1,7,4724
16403,5,6,6,4724
16404,6,4,6,4724
16405,2,3,8,4725
16406,2,6,1,4725
16407,3,4,6,4725
16408,3,4,9,4725
16409,2,1,10,4725
16410,6,4,10,4725
16411,3,1,8,4726
16412,3,5,10,4726
16413,5,6,8,4726
16414,3,4,3,4726
16415,4,3,1,4726
16416,3,5,7,4727
16417,5,2,8,4727
16418,5,3,10,4727
16419,4,2,1,4728
16420,2,4,10,4728
16421,4,3,3,4728
16422,5,2,3,4729
16423,6,2,5,4729
16424,2,5,3,4729
16425,5,6,10,4729
16426,2,5,2,4729
16427,4,2,1,4729
16428,5,1,6,4730
16429,3,6,3,4731
16430,5,2,7,4731
16431,2,5,8,4731
16432,6,6,9,4731
16433,4,6,4,4732
16434,2,1,6,4733
16435,1,5,1,4733
16436,2,4,8,4734
16437,3,4,10,4734
16438,4,4,9,4734
16439,3,3,1,4734
16440,4,5,7,4735
16441,4,2,1,4735
16442,5,5,6,4735
16443,4,2,3,4735
16444,4,5,8,4736
16445,5,2,5,4736
16446,2,3,5,4736
16447,4,1,4,4737
16448,6,6,1,4738
16449,6,5,8,4738
16450,2,1,10,4738
16451,4,2,4,4738
16452,5,1,8,4738
16453,2,5,1,4739
16454,5,2,2,4739
16455,4,2,1,4739
16456,6,3,8,4739
16457,1,6,2,4739
16458,3,5,6,4739
16459,3,6,5,4740
16460,6,4,3,4741
16461,1,1,4,4742
16462,3,3,9,4742
16463,5,1,2,4743
16464,1,2,1,4743
16465,2,5,4,4743
16466,2,6,1,4743
16467,6,5,5,4743
16468,5,3,9,4744
16469,6,1,7,4744
16470,3,4,8,4744
16471,3,4,9,4744
16472,2,6,4,4745
16473,6,6,10,4745
16474,4,5,4,4745
16475,3,5,4,4745
16476,1,4,5,4746
16477,3,1,4,4746
16478,1,2,10,4746
16479,5,3,8,4747
16480,4,2,5,4747
16481,4,2,4,4747
16482,5,3,2,4747
16483,6,2,4,4748
16484,2,4,7,4749
16485,6,2,6,4749
16486,5,5,4,4749
16487,6,3,5,4749
16488,3,4,4,4750
16489,1,5,2,4750
16490,5,2,5,4750
16491,6,6,3,4750
16492,5,4,2,4750
16493,3,6,2,4751
16494,5,6,10,4751
16495,2,2,10,4751
16496,2,2,5,4751
16497,2,1,7,4752
16498,2,1,5,4753
16499,4,1,4,4754
16500,4,6,2,4754
16501,3,3,10,4755
16502,6,6,3,4755
16503,5,6,6,4755
16504,5,2,4,4755
16505,1,2,1,4756
16506,3,6,6,4756
16507,2,6,8,4756
16508,6,4,10,4757
16509,2,1,3,4757
16510,5,4,9,4757
16511,6,5,3,4757
16512,2,3,2,4757
16513,1,4,8,4757
16514,6,4,8,4758
16515,1,3,8,4758
16516,4,3,3,4758
16517,3,6,10,4758
16518,1,1,9,4758
16519,2,1,10,4759
16520,2,3,4,4759
16521,2,6,5,4759
16522,6,6,4,4759
16523,4,3,10,4759
16524,2,5,10,4759
16525,2,4,2,4760
16526,2,3,6,4761
16527,4,1,8,4762
16528,6,6,2,4763
16529,1,5,5,4763
16530,3,6,3,4764
16531,1,6,1,4764
16532,6,4,1,4764
16533,1,6,2,4764
16534,1,6,7,4764
16535,1,1,4,4765
16536,3,4,8,4765
16537,6,2,7,4765
16538,1,3,4,4765
16539,5,5,6,4766
16540,2,6,4,4766
16541,2,4,10,4766
16542,5,2,3,4767
16543,5,2,8,4767
16544,3,2,7,4767
16545,6,1,7,4767
16546,5,1,7,4767
16547,3,1,10,4767
16548,1,5,8,4768
16549,6,5,4,4768
16550,5,4,6,4768
16551,1,1,7,4768
16552,3,3,6,4768
16553,5,5,10,4768
16554,3,3,7,4769
16555,1,5,5,4769
16556,3,2,9,4770
16557,5,6,2,4770
16558,2,1,10,4771
16559,4,6,3,4772
16560,1,4,1,4772
16561,5,4,6,4772
16562,3,4,4,4772
16563,1,3,3,4773
16564,2,2,2,4773
16565,3,6,9,4773
16566,2,3,2,4773
16567,3,4,4,4773
16568,1,2,6,4774
16569,2,6,5,4775
16570,6,2,8,4775
16571,2,4,1,4775
16572,3,3,9,4775
16573,3,1,7,4775
16574,4,5,2,4775
16575,3,5,3,4776
16576,2,2,7,4776
16577,4,3,3,4776
16578,6,4,4,4776
16579,6,6,4,4776
16580,6,3,8,4777
16581,5,5,5,4778
16582,1,5,8,4778
16583,2,2,10,4779
16584,3,3,2,4779
16585,5,3,10,4779
16586,6,1,1,4779
16587,1,1,5,4779
16588,4,1,9,4779
16589,1,2,4,4780
16590,5,3,10,4781
16591,2,3,7,4781
16592,6,1,5,4781
16593,4,2,6,4781
16594,2,3,7,4782
16595,1,5,1,4782
16596,2,3,1,4782
16597,5,2,4,4782
16598,3,5,8,4782
16599,6,6,2,4782
16600,2,2,8,4783
16601,6,1,1,4784
16602,6,2,9,4784
16603,1,4,2,4784
16604,5,3,9,4784
16605,2,4,1,4784
16606,6,3,8,4785
16607,1,6,8,4785
16608,1,1,5,4785
16609,3,4,3,4786
16610,3,2,7,4786
16611,6,1,4,4786
16612,3,6,9,4786
16613,5,2,8,4787
16614,2,5,6,4787
16615,6,3,3,4787
16616,2,1,8,4787
16617,4,4,4,4787
16618,3,5,10,4788
16619,5,6,3,4788
16620,5,4,2,4788
16621,5,1,10,4788
16622,1,5,9,4788
16623,4,6,1,4788
